index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length
"(1, 9, 8, 10, 4, 12, 1, 7, 2, 1)",nacelle,2.54,10.1,1.0,8,0.5611111111111111,0.0,0.0,1.0,false,4.951883511966186,773201.1821918503,24.412903755489307,1.057996101152168,7,2.368029690236986,8.238016926042894,25.14600000000001,8.53682078621733,35.658600432885116,31.24200000000001,0.0,48.46691212275741
"(1, 9, 8, 10, 4, 13, 1, 7, 2, 1)",nacelle,2.54,10.1,1.0,8,0.5972222222222222,0.0,0.0,1.0,false,5.0029773415844625,778502.6845549296,24.661058866964023,1.068598479941094,7,2.993008466636221,8.264090791812785,25.14600000000001,8.594924950495084,35.78034610963169,31.24200000000001,0.0,48.55209273096021
"(1, 9, 8, 10, 4, 14, 1, 7, 2, 1)",nacelle,2.54,10.1,1.0,8,0.6333333333333333,0.0,0.0,1.0,false,5.066423815006287,785137.6096675899,24.97278542887196,1.0817636123116732,7,3.8170022704759488,8.296596351094964,25.14600000000001,8.665530554993037,35.93212304013214,31.24200000000001,0.0,48.657878866801816
"(1, 9, 8, 10, 4, 15, 1, 7, 2, 1)",nacelle,2.54,10.1,1.0,8,0.6694444444444444,0.0,0.0,1.0,false,5.14687313054536,793629.8570823891,25.373643052373573,1.0984562867344405,7,4.933781833183714,8.337999168938406,25.14600000000001,8.752878741109118,36.12544359037389,31.24200000000001,0.0,48.79203465665143
"(1, 9, 8, 10, 4, 16, 1, 7, 2, 1)",nacelle,2.54,10.1,1.0,8,0.7055555555555556,0.0,0.0,1.0,false,5.2517078918049975,804823.2119060946,25.90519271175718,1.1202069530312966,7,6.501854400815647,8.392230446961248,25.14600000000001,8.863533012727789,36.37866356557781,31.24200000000001,0.0,48.96688008149602
"(1, 9, 8, 10, 4, 17, 1, 7, 2, 1)",nacelle,2.54,10.1,1.0,8,0.7416666666666667,0.0,0.0,1.0,false,5.393403936478836,820169.1029895326,26.639803798773492,1.14960221633897,7,8.808313337816987,8.465965832875058,25.14600000000001,9.008272804979082,36.7229533052532,31.24200000000001,0.0,49.203244441123665
"(1, 9, 8, 10, 4, 18, 1, 7, 2, 1)",nacelle,2.54,10.1,1.0,8,0.7777777777777778,0.0,0.0,1.0,false,5.594863032176933,842391.7343167241,27.71553126764126,1.1913934816766665,7,12.42294999322579,8.571522073128925,25.14600000000001,9.206252329970388,37.215822909551406,31.24200000000001,0.0,49.539405863301845
"(1, 9, 8, 10, 4, 19, 1, 7, 2, 1)",nacelle,2.54,10.1,1.0,8,0.8138888888888889,0.0,0.0,1.0,false,5.90325597103104,877264.6555882294,29.431708180534066,1.2553589759824293,7,18.63031346027545,8.734382223586982,25.14600000000001,9.495445120890821,37.97625940974467,31.24200000000001,0.0,50.054180093507235
"(1, 9, 8, 10, 4, 20, 1, 7, 2, 1)",nacelle,2.54,10.1,1.0,8,0.85,0.0,0.0,1.0,false,6.434200243939786,939501.0878465472,32.57804057914724,1.3654301877760093,7,30.938940106955368,9.0171542885714,25.14600000000001,9.964617338105626,39.296595899944286,31.24200000000001,0.0,50.94059046726097
"(2, 9, 1, 1, 1, 4, 1, 7, 2, 1)",wing,2.54,6.0,0.75,2,0.3,0.0,0.0,1.0,false,5.601723848678978,747914.0942412263,23.87924490767407,1.1708490708296206,7,1.05896698020892,6.3895472650650795,25.14600000000001,3.8514349506853254,27.02761368901983,31.24200000000001,0.0,49.37413349707683
"(2, 9, 1, 1, 1, 4, 1, 7, 2, 2)",wing,2.54,6.0,0.75,2,0.3,0.0,0.0,1.0,true,5.602127987542972,735556.6734567247,23.528707993918488,1.169742189171491,7,1.058974648133949,6.341776520621726,25.14600000000001,3.8196497471841053,26.804559629362146,31.24200000000001,0.0,49.36523012803875
"(2, 9, 1, 2, 1, 4, 1, 7, 2, 1)",wing,2.54,6.0,0.7777777777777778,2,0.3,0.0,0.0,1.0,false,5.584001972146395,743125.0098865846,24.656408051813763,1.1670234423442183,7,1.0540215944164326,6.371089221677001,25.14600000000001,3.8391535288201055,26.941428272421795,31.24200000000001,0.0,49.343361278939675
"(2, 9, 1, 2, 1, 4, 1, 7, 2, 2)",wing,2.54,6.0,0.7777777777777778,2,0.3,0.0,0.0,1.0,true,5.589351227442296,731780.6521996136,24.322113884460357,1.1669906666534533,7,1.0554056987028781,6.327108313325165,25.14600000000001,3.8098899672319195,26.736069945487156,31.24200000000001,0.0,49.343097623076766
"(2, 9, 1, 3, 1, 4, 1, 7, 2, 1)",wing,2.54,6.0,0.8055555555555556,2,0.3,0.0,0.0,1.0,false,5.568685703247453,738854.7030513663,25.436892527192796,1.1638397190533107,7,1.0497526585454469,6.354575230423021,25.14600000000001,3.8281656202425545,26.864320142053018,31.24200000000001,0.0,49.31775280805307
"(2, 9, 1, 3, 1, 4, 1, 7, 2, 2)",wing,2.54,6.0,0.8055555555555556,2,0.3,0.0,0.0,1.0,true,5.578474783268066,728414.4367322173,25.118093454576357,1.1647826864685298,7,1.0523694803534405,6.313995053796053,25.14600000000001,3.801164802331226,26.674840718113867,31.24200000000001,0.0,49.32533783796146
"(2, 9, 1, 4, 1, 4, 1, 7, 2, 1)",wing,2.54,6.0,0.8333333333333334,2,0.3,0.0,0.0,1.0,false,5.556236549013821,735087.9618608127,26.223499737788828,1.1614350969917704,7,1.0462846285608873,6.339966832935168,25.14600000000001,3.8184456359218437,26.796109725767327,31.24200000000001,0.0,49.298411895012315
"(2, 9, 1, 4, 1, 4, 1, 7, 2, 2)",wing,2.54,6.0,0.8333333333333334,2,0.3,0.0,0.0,1.0,true,5.570062644589397,725459.8180352672,25.91959098114171,1.1632752202834782,7,1.0500202094315982,6.302458172933773,25.14600000000001,3.7934885119520434,26.62097201369855,31.24200000000001,0.0,49.31321237799265
"(2, 9, 1, 5, 1, 4, 1, 7, 2, 1)",wing,2.54,6.0,0.8611111111111112,2,0.3,0.0,0.0,1.0,false,5.547817593779528,731863.6267315794,27.021763342156735,1.1601181076283043,7,1.043935788102874,6.327436293025965,25.14600000000001,3.8101081949705846,26.73760136821463,31.24200000000001,0.0,49.28781923008099
"(2, 9, 1, 5, 1, 4, 1, 7, 2, 2)",wing,2.54,6.0,0.8611111111111112,2,0.3,0.0,0.0,1.0,true,5.5653773643633935,722969.2485585418,26.732261130763632,1.1627969853176854,7,1.048705398544194,6.292719279716582,25.14600000000001,3.7870085479826283,26.575498582334237,31.24200000000001,0.0,49.30936590864341
"(2, 9, 1, 6, 1, 4, 1, 7, 2, 1)",wing,2.54,6.0,0.8888888888888888,2,0.3,0.0,0.0,1.0,false,5.544758904603485,729234.6859586057,27.838205533669225,1.1602271663845154,7,1.0430706208095117,6.317210425131681,25.14600000000001,3.8033042128308066,26.68985412512847,31.24200000000001,0.0,49.28869628849245
"(2, 9, 1, 6, 1, 4, 1, 7, 2, 2)",wing,2.54,6.0,0.8888888888888888,2,0.3,0.0,0.0,1.0,true,5.565830395449602,721006.6398529374,27.56271604935164,1.16370290457653,7,1.0488139754033834,6.28504467152058,25.14600000000001,3.78190209661486,26.53966383589376,31.24200000000001,0.0,49.31665219168102
"(2, 9, 1, 7, 1, 4, 1, 7, 2, 1)",wing,2.54,6.0,0.9166666666666666,2,0.3,0.0,0.0,1.0,false,5.549154911131671,727293.8811043316,28.681969168121373,1.162208894857147,7,1.044266024618339,6.3096698899056065,25.14600000000001,3.7982869695480885,26.654645400337465,31.24200000000001,0.0,49.304635730626835
"(2, 9, 1, 7, 1, 4, 1, 7, 2, 2)",wing,2.54,6.0,0.9166666666666666,2,0.3,0.0,0.0,1.0,true,5.573562928930495,719671.5500949023,28.42005363478716,1.166447563974118,7,1.0509383854921988,6.279839654282562,25.14600000000001,3.7784388361179695,26.515360253459438,31.24200000000001,0.0,49.33872883949642
"(2, 9, 1, 8, 1, 4, 1, 7, 2, 1)",wing,2.54,6.0,0.9444444444444444,2,0.3,0.0,0.0,1.0,false,5.56351891173175,726156.3456692362,29.564176941077413,1.1665705030956572,7,1.0482190594486296,6.305280889331715,25.14600000000001,3.7953666617732416,26.634152012443803,31.24200000000001,0.0,49.33971767752862
"(2, 9, 1, 8, 1, 4, 1, 7, 2, 2)",wing,2.54,6.0,0.9444444444444444,2,0.3,0.0,0.0,1.0,true,5.591117685040207,719083.7339582776,29.31528488170725,1.1715419887543175,7,1.0557872921913223,6.277586787876934,25.14600000000001,3.7769398471865983,26.50484103288841,31.24200000000001,0.0,49.379706631012674
"(2, 9, 1, 9, 1, 4, 1, 7, 2, 1)",wing,2.54,6.0,0.9722222222222222,2,0.3,0.0,0.0,1.0,false,5.5902075594948935,725933.1615362498,30.496551961420323,1.1738046865075458,7,1.0555931478798948,6.304489906759232,25.14600000000001,3.7948403659759875,26.630458708603424,31.24200000000001,0.0,49.3979077412805
"(2, 9, 1, 9, 1, 4, 1, 7, 2, 2)",wing,2.54,6.0,0.9722222222222222,2,0.3,0.0,0.0,1.0,true,5.6208926348174595,719361.1350227982,30.26020678586169,1.1794968027003727,7,1.0640394797196726,6.278757754945371,25.14600000000001,3.7777189731348577,26.510308583402512,31.24200000000001,0.0,49.44369724683967
"(2, 9, 1, 10, 1, 4, 1, 7, 2, 1)",wing,2.54,6.0,1.0,2,0.3,0.0,0.0,1.0,false,5.630340996944821,726663.4867018777,31.4871014327167,1.1841337457917083,7,1.0667235515932563,6.30745474093645,25.14600000000001,3.796813076654214,26.644302292310275,31.24200000000001,0.0,49.48100007654589
"(2, 9, 1, 10, 1, 4, 1, 7, 2, 2)",wing,2.54,6.0,1.0,2,0.3,0.0,0.0,1.0,true,5.663988511877804,720543.5295465958,31.26254860793527,1.1905167313647753,7,1.07602823941916,6.283509513691807,25.14600000000001,3.7808806491879334,26.532495783774973,31.24200000000001,0.0,49.53235200362301
"(2, 9, 1, 11, 1, 4, 1, 7, 2, 1)",wing,2.54,6.0,1.0277777777777777,2,0.3,0.0,0.0,1.0,false,5.684736904899414,728382.8510701454,32.54394823589949,1.1977812573735782,7,1.0818779174255353,6.314310264553115,25.14600000000001,3.801374534002268,26.676312519314166,31.24200000000001,0.0,49.59079941135331
"(2, 9, 1, 11, 1, 4, 1, 7, 2, 2)",wing,2.54,6.0,1.0277777777777777,2,0.3,0.0,0.0,1.0,true,5.7212839144271745,722680.0279161157,32.331021664050354,1.2048776294644552,7,1.0920414368110374,6.292027597594708,25.14600000000001,3.786548323691421,26.572268938185413,31.24200000000001,0.0,49.64789798871093
"(2, 9, 2, 1, 1, 4, 1, 7, 2, 1)",wing,2.54,6.666666666666667,0.75,2,0.3,0.0,0.0,1.0,false,5.350658927046241,749683.6537434919,22.288796828417077,1.1225667816542841,7,0.9902087486978575,6.709949033093349,25.14600000000001,4.0646205628753425,28.52365307280942,31.24200000000001,0.0,48.98585286798225
"(2, 9, 2, 1, 1, 4, 1, 7, 2, 2)",wing,2.54,6.666666666666667,0.75,2,0.3,0.0,0.0,1.0,true,5.337482615291935,733322.1370593878,21.849079156942036,1.1185475083290168,7,0.9865072215169699,6.643262661186146,25.14600000000001,4.020249474952649,28.21227701721158,31.24200000000001,0.0,48.95353932543046
"(2, 9, 2, 2, 1, 4, 1, 7, 2, 1)",wing,2.54,6.666666666666667,0.7777777777777778,2,0.3,0.0,0.0,1.0,false,5.328796014019556,743730.9489342768,22.992788415332356,1.117842031666406,7,0.9842443090356399,6.685781345064771,25.14600000000001,4.0485401167551585,28.41080783687831,31.24200000000001,0.0,48.947867647232165
"(2, 9, 2, 2, 1, 4, 1, 7, 2, 2)",wing,2.54,6.666666666666667,0.7777777777777778,2,0.3,0.0,0.0,1.0,true,5.321742746414997,728707.7347888963,22.57229956172407,1.1151591951774726,7,0.9822146608355646,6.624331375575651,25.14600000000001,4.007653172075628,28.123881909302654,31.24200000000001,0.0,48.926299560469616
"(2, 9, 2, 3, 1, 4, 1, 7, 2, 1)",wing,2.54,6.666666666666667,0.8055555555555556,2,0.3,0.0,0.0,1.0,false,5.309917354891363,738448.5298383507,23.701093538810923,1.1138857631121002,7,0.9791025387634624,6.664248350658531,25.14600000000001,4.034212715807817,28.31026467233556,31.24200000000001,0.0,48.916061880165124
"(2, 9, 2, 3, 1, 4, 1, 7, 2, 2)",wing,2.54,6.666666666666667,0.8055555555555556,2,0.3,0.0,0.0,1.0,true,5.308311527373966,724608.6622293454,23.29856373267115,1.1124055590536963,7,0.9785553335607148,6.607458593238643,25.14600000000001,3.996426534800809,28.04509848983024,31.24200000000001,0.0,48.90416253955211
"(2, 9, 2, 4, 1, 4, 1, 7, 2, 1)",wing,2.54,6.666666666666667,0.8333333333333334,2,0.3,0.0,0.0,1.0,false,5.294394719603917,733796.2614024996,24.41620658902407,1.1108145253094317,7,0.9748790321571648,6.64521809765898,25.14600000000001,4.021550563033797,28.221407459886294,31.24200000000001,0.0,48.891372459546425
"(2, 9, 2, 4, 1, 4, 1, 7, 2, 2)",wing,2.54,6.666666666666667,0.8333333333333334,2,0.3,0.0,0.0,1.0,true,5.297704855739598,721010.8257792612,24.030624123881662,1.1104322610425468,7,0.9756658291089224,6.592607764843019,25.14600000000001,3.986545244311892,27.97575610043433,31.24200000000001,0.0,48.88829951600571
"(2, 9, 2, 5, 1, 4, 1, 7, 2, 1)",wing,2.54,6.666666666666667,0.8611111111111112,2,0.3,0.0,0.0,1.0,false,5.2833402426582134,729795.7465209664,25.143334805622793,1.1089247237993285,7,0.9718693289589381,6.628810404880272,25.14600000000001,4.010633382235512,28.144795664810616,31.24200000000001,0.0,48.87618091026889
"(2, 9, 2, 5, 1, 4, 1, 7, 2, 2)",wing,2.54,6.666666666666667,0.8611111111111112,2,0.3,0.0,0.0,1.0,true,5.291165779374688,717955.7218202909,24.773863077417467,1.1095608217704238,7,0.9738789753014009,6.579973212141635,25.14600000000001,3.9781385964055236,27.916762080038765,31.24200000000001,0.0,48.881294447165324
"(2, 9, 2, 6, 1, 4, 1, 7, 2, 1)",wing,2.54,6.666666666666667,0.8888888888888888,2,0.3,0.0,0.0,1.0,false,5.278048901890602,726486.3363107624,25.88863742184386,1.1085441338269888,7,0.9704183356523405,6.615216141213202,25.14600000000001,4.00158817177999,28.08132050371923,31.24200000000001,0.0,48.87312141377278
"(2, 9, 2, 6, 1, 4, 1, 7, 2, 2)",wing,2.54,6.666666666666667,0.8888888888888888,2,0.3,0.0,0.0,1.0,true,5.290097065176028,715498.8474697729,25.534587747038373,1.1101412464169569,7,0.9735709412388662,6.569806558145133,25.14600000000001,3.971374013396179,27.86929132207845,31.24200000000001,0.0,48.885959970438414
"(2, 9, 2, 7, 1, 4, 1, 7, 2, 1)",wing,2.54,6.666666666666667,0.9166666666666666,2,0.3,0.0,0.0,1.0,false,5.2805687392949645,723949.6331969971,26.66073315530533,1.1101082833473206,7,0.9710754207406441,6.604797908505154,25.14600000000001,3.9946561959314457,28.032675059168042,31.24200000000001,0.0,48.88569524917561
"(2, 9, 2, 7, 1, 4, 1, 7, 2, 2)",wing,2.54,6.666666666666667,0.9166666666666666,2,0.3,0.0,0.0,1.0,true,5.296604558995472,713731.8935406104,26.32137777609212,1.112618868065806,7,0.9753093866179897,6.562508181891707,25.14600000000001,3.9665178953442877,27.83521330066167,31.24200000000001,0.0,48.905877082796216
"(2, 9, 2, 8, 1, 4, 1, 7, 2, 1)",wing,2.54,6.666666666666667,0.9444444444444444,2,0.3,0.0,0.0,1.0,false,5.293354468711168,722290.8463161975,27.470061626835335,1.1141112180845927,7,0.9745040744195699,6.598012976775504,25.14600000000001,3.9901417082825335,28.000994444087958,31.24200000000001,0.0,48.9178743764064
"(2, 9, 2, 8, 1, 4, 1, 7, 2, 2)",wing,2.54,6.666666666666667,0.9444444444444444,2,0.3,0.0,0.0,1.0,true,5.313177158547306,712767.1147669103,27.14455503403714,1.1174927979168345,7,0.9797705729128293,6.558561458424609,25.14600000000001,3.9638918653331046,27.816785019881436,31.24200000000001,0.0,48.945059571970624
"(2, 9, 2, 9, 1, 4, 1, 7, 2, 1)",wing,2.54,6.666666666666667,0.9722222222222222,2,0.3,0.0,0.0,1.0,false,5.318703999864116,721612.646029033,28.32762944514989,1.12103541303661,7,0.9813353360814044,6.59530343884067,25.14600000000001,3.9883388639756987,27.988342905092626,31.24200000000001,0.0,48.97354055117698
"(2, 9, 2, 9, 1, 4, 1, 7, 2, 2)",wing,2.54,6.666666666666667,0.9722222222222222,2,0.3,0.0,0.0,1.0,true,5.342161726031127,712716.9564821762,28.015227556077132,1.125268929004348,7,0.9876028017022668,6.558445861692089,25.14600000000001,3.963814950775671,27.8162452686012,31.24200000000001,0.0,49.00757723393338
"(2, 9, 2, 10, 1, 4, 1, 7, 2, 1)",wing,2.54,6.666666666666667,1.0,2,0.3,0.0,0.0,1.0,false,5.357662648379863,721944.4096986621,29.240815445556436,1.1310895414669992,7,0.991876506397245,6.596799565483949,25.14600000000001,3.9893343412364035,27.995328710430904,31.24200000000001,0.0,49.05437715554658
"(2, 9, 2, 10, 1, 4, 1, 7, 2, 2)",wing,2.54,6.666666666666667,1.0,2,0.3,0.0,0.0,1.0,true,5.384605574071235,713616.4234561762,28.94070272688387,1.1361548494507212,7,0.9991177021863941,6.562310406194395,25.14600000000001,3.9663863013978267,27.834289834370715,31.24200000000001,0.0,49.09510630047314
"(2, 9, 2, 11, 1, 4, 1, 7, 2, 1)",wing,2.54,6.666666666666667,1.0277777777777777,2,0.3,0.0,0.0,1.0,false,5.4109881598864265,723316.4493428429,30.217310638971696,1.1445027887573593,7,1.0063735799346472,6.602625486394853,25.14600000000001,3.9932107321926846,28.022531453983753,31.24200000000001,0.0,49.16223516929985
"(2, 9, 2, 11, 1, 4, 1, 7, 2, 2)",wing,2.54,6.666666666666667,1.0277777777777777,2,0.3,0.0,0.0,1.0,true,5.441264835313503,715500.7115317911,29.928601192544917,1.150379734211666,7,1.0145644006031402,6.570295336842716,25.14600000000001,3.971699231907021,27.871573557242254,31.24200000000001,0.0,49.20949703575534
"(2, 9, 3, 1, 1, 4, 1, 7, 2, 1)",wing,2.54,7.333333333333333,0.75,2,0.3,0.0,0.0,1.0,false,5.176282274495428,757935.6517500059,21.13455062986388,1.0897238536935032,7,0.9434276539164219,7.043210094225674,25.14600000000001,4.286362358414747,30.079735848524546,31.24200000000001,0.0,48.72185088988326
"(2, 9, 3, 1, 1, 4, 1, 7, 2, 2)",wing,2.54,7.333333333333333,0.75,2,0.3,0.0,0.0,1.0,true,5.147361841919421,736684.8268679657,20.591131177273283,1.082291655880599,7,0.9355588759879508,6.9527149452155195,25.14600000000001,4.22614963280877,29.657190405675582,31.24200000000001,0.0,48.662122686668305
"(2, 9, 3, 2, 1, 4, 1, 7, 2, 1)",wing,2.54,7.333333333333333,0.7777777777777778,2,0.3,0.0,0.0,1.0,false,5.149139422524112,750487.2988676311,21.77521853627251,1.0838424311938268,7,0.9361433880367731,7.011648365177572,25.14600000000001,4.265362141810758,29.932365907443923,31.24200000000001,0.0,48.67458488937928
"(2, 9, 3, 2, 1, 4, 1, 7, 2, 2)",wing,2.54,7.333333333333333,0.7777777777777778,2,0.3,0.0,0.0,1.0,true,5.1279417414920205,731021.4653469995,21.256237971012208,1.0781019848432547,7,0.9303571212748245,6.928390178000726,25.14600000000001,4.209964670965464,29.543611726073436,31.24200000000001,0.0,48.628455157301566
"(2, 9, 3, 3, 1, 4, 1, 7, 2, 1)",wing,2.54,7.333333333333333,0.8055555555555556,2,0.3,0.0,0.0,1.0,false,5.1257593419470275,743917.9578793296,22.421892884004684,1.0788968138214805,7,0.9298828295874408,6.9836753486865994,25.14600000000001,4.246749745624157,29.801752600871286,31.24200000000001,0.0,48.63484211080762
"(2, 9, 3, 3, 1, 4, 1, 7, 2, 2)",wing,2.54,7.333333333333333,0.8055555555555556,2,0.3,0.0,0.0,1.0,true,5.111353705814926,726013.1756136691,21.92518584057495,1.0746600104341268,7,0.925920241565847,6.906794714036214,25.14600000000001,4.195595704670009,29.44277687487726,31.24200000000001,0.0,48.60079726735858
"(2, 9, 3, 4, 1, 4, 1, 7, 2, 1)",wing,2.54,7.333333333333333,0.8333333333333334,2,0.3,0.0,0.0,1.0,false,5.106365937552083,738149.3393543486,23.076605485915955,1.07497088378399,7,0.9246979078311012,6.959007751702654,25.14600000000001,4.2303366752574085,29.686573159701116,31.24200000000001,0.0,48.603295200044165
"(2, 9, 3, 4, 1, 4, 1, 7, 2, 2)",wing,2.54,7.333333333333333,0.8333333333333334,2,0.3,0.0,0.0,1.0,true,5.098027329471384,721622.041700262,22.60045733958809,1.072091998061724,7,0.9223579329475429,6.887797134891788,25.14600000000001,4.182955292087533,29.35407222517567,31.24200000000001,0.0,48.580162502705626
"(2, 9, 3, 5, 1, 4, 1, 7, 2, 1)",wing,2.54,7.333333333333333,0.8611111111111112,2,0.3,0.0,0.0,1.0,false,5.091967208812707,733175.36599546,23.744108595563752,1.0723364491265708,7,0.9208489786098187,6.937666211888653,25.14600000000001,4.216136662385058,29.58692394656181,31.24200000000001,0.0,48.582126652375116
"(2, 9, 3, 5, 1, 4, 1, 7, 2, 2)",wing,2.54,7.333333333333333,0.8611111111111112,2,0.3,0.0,0.0,1.0,true,5.089152176748378,717872.6621956737,23.287127801385623,1.0707064167606322,7,0.9199813768105436,6.871536139618388,25.14600000000001,4.172135719356982,29.27814539899637,31.24200000000001,0.0,48.56902937178021
"(2, 9, 3, 6, 1, 4, 1, 7, 2, 1)",wing,2.54,7.333333333333333,0.8888888888888888,2,0.3,0.0,0.0,1.0,false,5.083788769087683,729015.1709987879,24.43017867396256,1.0713070597252048,7,0.918654427538117,6.919775152719033,25.14600000000001,4.204232494610719,29.503385927092765,31.24200000000001,0.0,48.573855701217646
"(2, 9, 3, 6, 1, 4, 1, 7, 2, 2)",wing,2.54,7.333333333333333,0.8888888888888888,2,0.3,0.0,0.0,1.0,true,5.086094281297084,714807.5901549389,23.991185919422183,1.070843232623713,7,0.9191486847835559,6.858226432412156,25.14600000000001,4.163279844134158,29.215998906204625,31.24200000000001,0.0,48.57012856797645
"(2, 9, 3, 7, 1, 4, 1, 7, 2, 1)",wing,2.54,7.333333333333333,0.9166666666666666,2,0.3,0.0,0.0,1.0,false,5.083812590323556,725734.0893392345,25.14293016446921,1.072302321014165,7,0.9186342025214203,6.905653666588274,25.14600000000001,4.194836486329163,29.43744902687132,31.24200000000001,0.0,48.58185249782015
"(2, 9, 3, 7, 1, 4, 1, 7, 2, 2)",wing,2.54,7.333333333333333,0.9166666666666666,2,0.3,0.0,0.0,1.0,true,5.090915406780255,712508.062497018,24.720770235602846,1.072937887081578,7,0.9204039519936932,6.848248535159534,25.14600000000001,4.1566408541333875,29.16940950269044,31.24200000000001,0.0,48.58695906329526
"(2, 9, 3, 8, 1, 4, 1, 7, 2, 1)",wing,2.54,7.333333333333333,0.9444444444444444,2,0.3,0.0,0.0,1.0,false,5.094431235602037,723424.4733788562,25.89223710381637,1.0758035261174417,7,0.9214214789450315,6.895733685846721,25.14600000000001,4.1882360322170795,29.391130050646172,31.24200000000001,0.0,48.60998543137328
"(2, 9, 3, 8, 1, 4, 1, 7, 2, 2)",wing,2.54,7.333333333333333,0.9444444444444444,2,0.3,0.0,0.0,1.0,true,5.10605270878189,711077.4266515919,25.485652615369386,1.0774792043020673,7,0.9243958698638844,6.842076220297552,25.14600000000001,4.152533983155181,29.140589355474958,31.24200000000001,0.0,48.62344998530906
"(2, 9, 3, 9, 1, 4, 1, 7, 2, 1)",wing,2.54,7.333333333333333,0.9722222222222222,2,0.3,0.0,0.0,1.0,false,5.117883567766259,722178.2012236029,26.68851240100245,1.0822824345795345,7,0.9276187412145925,6.890438997505249,25.14600000000001,4.184713107289485,29.366407770452533,31.24200000000001,0.0,48.662048035930674
"(2, 9, 3, 9, 1, 4, 1, 7, 2, 2)",wing,2.54,7.333333333333333,0.9722222222222222,2,0.3,0.0,0.0,1.0,true,5.1338031650923,710620.9590013181,26.29636888466426,1.0849662882138205,7,0.9317466079319576,6.840186286645998,25.14600000000001,4.15127647866329,29.131764762549405,31.24200000000001,0.0,48.68361570682155
"(2, 9, 3, 10, 1, 4, 1, 7, 2, 1)",wing,2.54,7.333333333333333,1.0,2,0.3,0.0,0.0,1.0,false,5.15514980304409,722012.8349417426,27.538605894870862,1.0919337046383126,7,0.9375096651784821,6.889860926199916,25.14600000000001,4.184328476187493,29.363708604824517,31.24200000000001,0.0,48.73961068142709
"(2, 9, 3, 10, 1, 4, 1, 7, 2, 2)",wing,2.54,7.333333333333333,1.0,2,0.3,0.0,0.0,1.0,true,5.175167535716257,711167.1846777576,27.159851681139358,1.0956060315100882,7,0.942749597518015,6.8427105176902385,25.14600000000001,4.152956025389225,29.143551055362984,31.24200000000001,0.0,48.769125845570834
"(2, 9, 3, 11, 1, 4, 1, 7, 2, 1)",wing,2.54,7.333333333333333,1.0277777777777777,2,0.3,0.0,0.0,1.0,false,5.206933023649183,722950.6652167751,28.44978727237457,1.1049845913230922,7,0.9513212938187869,6.894099435547239,25.14600000000001,4.187148651667617,29.383499309948196,31.24200000000001,0.0,48.84450865219038
"(2, 9, 3, 11, 1, 4, 1, 7, 2, 2)",wing,2.54,7.333333333333333,1.0277777777777777,2,0.3,0.0,0.0,1.0,true,5.230813388997767,712738.9479907039,28.08293772070443,1.1095931641193215,7,0.9576264206043589,6.849745078494192,25.14600000000001,4.157636608647887,29.176397253669382,31.24200000000001,0.0,48.881553979669434
"(2, 9, 4, 1, 1, 4, 1, 7, 2, 1)",wing,2.54,8.0,0.75,2,0.3,0.0,0.0,1.0,false,5.061392243564886,772291.5054977927,20.313455157015568,1.0689438196025804,7,0.9130942339324831,7.392874220839583,25.14600000000001,4.519018255889372,31.712408813258754,31.24200000000001,0.0,48.554867950408585
"(2, 9, 4, 1, 1, 4, 1, 7, 2, 2)",wing,2.54,8.0,0.75,2,0.3,0.0,0.0,1.0,true,5.013387083923227,744948.4762053713,19.643551446158124,1.0573421534191427,7,0.9002510112731057,7.272157826467318,25.14600000000001,4.4386972308401225,31.14875249712367,31.24200000000001,0.0,48.461659165532915
"(2, 9, 4, 2, 1, 4, 1, 7, 2, 1)",wing,2.54,8.0,0.7777777777777778,2,0.3,0.0,0.0,1.0,false,5.027357568088743,762881.1112911997,20.893811850157714,1.0615457037785314,7,0.9040625349779917,7.351584544936677,25.14600000000001,4.491545358693275,31.519616552233515,31.24200000000001,0.0,48.495429195564626
