index,sigma_fcs,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max
"(1, 9, 8, 10, 3, 16, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.7055555555555556,0.0,0.0,1.0,false,5.926798941727925,981861.2162241504,34.77455487656181,1.2622472268816591,7,8.962231967881884,9.202770750923571,25.14600000000001,9.82974040340711,40.16328755295053,31.24200000000001,0.0,50.109631295883595,1.3243330160720907e7
"(1, 9, 8, 10, 3, 17, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.7416666666666667,0.0,0.0,1.0,false,6.088243238996211,1.0009127558878583e6,35.78081378060745,1.2957742888314272,7,12.147389819630169,9.285666421956774,25.14600000000001,10.000777350877486,40.550349051938255,31.24200000000001,0.0,50.379567579899906,1.3596089453335397e7
"(1, 9, 8, 10, 3, 18, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.7777777777777778,0.0,0.0,1.0,false,6.319082868558197,1.0287105911960015e6,37.26594194280914,1.343740039394327,7,17.148802156386534,9.40520325370017,25.14600000000001,10.235283674147606,41.108497682646714,31.24200000000001,0.0,50.7658658916526,1.4100783744529774e7
"(1, 9, 8, 10, 3, 19, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.8138888888888889,0.0,0.0,1.0,false,6.675705227676795,1.0728466486686e6,39.66465790852025,1.417912120022928,7,25.771482759384988,9.591704688761416,25.14600000000001,10.57949763597319,41.979321503944355,31.24200000000001,0.0,51.36345146113436,1.4880709101821713e7
"(1, 9, 8, 10, 3, 20, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.85,0.0,0.0,1.0,false,7.302001467294737,1.1536034790828791e6,44.180276541387286,1.5484761484502034,7,43.0515259345575,9.923234020431256,25.14600000000001,11.145614554745569,43.527318383336606,31.24200000000001,0.0,52.41594308535648,1.6252517595793009e7
"(1, 9, 8, 10, 4, 1, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,8,0.2,0.0,0.0,1.0,false,5.351582862467362,915638.5697427872,31.349137374070764,1.1434100004159444,7,0.20335820190054643,8.908119246889532,25.14600000000001,9.00732669221656,38.78748286485385,31.24200000000001,0.0,49.153447387854705,8.992432853769008e6
"(1, 9, 8, 10, 4, 2, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,8,0.2361111111111111,0.0,0.0,1.0,false,5.361255587725174,916659.9136162219,31.401046016886603,1.145414109814294,7,0.291310792147478,8.912745298891325,25.14600000000001,9.019033834819187,38.809083107663774,31.24200000000001,0.0,49.169563867301434,9.008272676173119e6
"(1, 9, 8, 10, 4, 3, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,8,0.2722222222222222,0.0,0.0,1.0,false,5.3729872173500395,917900.791029702,31.46414982141794,1.1478448609389262,7,0.4000809663373773,8.918362156516395,25.14600000000001,9.033148387928009,38.8353096802322,31.24200000000001,0.0,49.18911173108133,9.02748430287601e6
"(1, 9, 8, 10, 4, 4, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,8,0.3,0.0,0.0,1.0,false,5.383567521911809,919021.8803477698,31.52119737918045,1.1500371152017153,7,0.5001187888120359,8.923433454700701,25.14600000000001,9.0458005193806,38.85898889354414,31.24200000000001,0.0,49.206742049124365,9.044810726019016e6
"(1, 9, 8, 10, 4, 5, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,8,0.30833333333333335,0.0,0.0,1.0,false,5.387028259169527,919388.9898554555,31.53988536925821,1.150754199280413,7,0.5332353910423029,8.925093404081656,25.14600000000001,9.049923389694904,38.86673962995325,31.24200000000001,0.0,49.212508993618506,9.050478123136332e6
"(1, 9, 8, 10, 4, 6, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,8,0.34444444444444444,0.0,0.0,1.0,false,5.403699600332347,921160.229324148,31.630102388763,1.154208656146987,7,0.6954617596319839,8.933097617528139,25.14600000000001,9.069679864899287,38.90411338923644,31.24200000000001,0.0,49.24029107425695,9.077779791362852e6
"(1, 9, 8, 10, 4, 7, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,8,0.38055555555555554,0.0,0.0,1.0,false,5.423413258886295,923260.5752925796,31.737191120590765,1.1582936657033727,7,0.8929523382677724,8.942578883630647,25.14600000000001,9.092825563153607,38.94838389243883,31.24200000000001,0.0,49.27314556613245,9.110064283573812e6
"(1, 9, 8, 10, 4, 8, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,8,0.4166666666666667,0.0,0.0,1.0,false,5.446701672854701,925749.8545631445,31.864262926137904,1.1631196378373858,7,1.1339642006182962,8.953801607629165,25.14600000000001,9.119881071174795,39.000785716556415,31.24200000000001,0.0,49.31196113256705,9.148203888136046e6
"(1, 9, 8, 10, 4, 9, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,8,0.4527777777777778,0.0,0.0,1.0,false,5.474259957129407,928706.607067212,32.0154134455245,1.1688307217395142,7,1.4296536903755477,8.967111924606845,25.14600000000001,9.151516994448315,39.06293505653002,31.24200000000001,0.0,49.3578981122161,9.193337431228971e6
"(1, 9, 8, 10, 4, 10, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,8,0.4888888888888889,0.0,0.0,1.0,false,5.507008637862708,932235.5456381202,32.19612009196497,1.1756180637772748,7,1.7953492735036756,8.982969796840594,25.14600000000001,9.188608439431366,39.136979596142865,31.24200000000001,0.0,49.412495288858715,9.246973131090434e6
"(1, 9, 8, 10, 4, 11, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,8,0.525,0.0,0.0,1.0,false,5.5461875441330575,936478.7092256058,32.41384015973476,1.183739040601713,7,2.2525472762506515,9.001996743951116,25.14600000000001,9.232315266222184,39.22582137253439,31.24200000000001,0.0,49.477824871230766,9.311142462889045e6
