index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(3, 9, 1, 1, 1, 1, 19, 1)",fuselage,2.566736842105263,10.1,1.0,2,0.3,957894.7368421053,0.0,4.789239456632838,764307.5038511369,24.009294928224147,1.0242939727020108,7,0.8422488090861328,8.194202630093434,25.14600000000001,5.052197858933763,35.454020062693075
"(3, 9, 1, 1, 1, 1, 19, 2)",fuselage,2.566736842105263,10.1,1.0,2,0.3,957894.7368421053,1.0,4.844870983602184,771505.8993474746,24.3515970581213,1.0365752937690529,7,0.8566178591004638,8.230290884906234,26.154787395449837,5.076209888400645,35.62252553263611
"(3, 9, 1, 1, 1, 1, 20, 1)",fuselage,2.566736842105263,10.1,1.0,2,0.3,1.0e6,0.0,4.789239456632838,764307.5038511369,24.009294928224147,1.0242939727020108,7,0.8422488090861328,8.194202630093434,25.14600000000001,5.052197858933763,35.454020062693075
"(3, 9, 1, 1, 1, 1, 20, 2)",fuselage,2.566736842105263,10.1,1.0,2,0.3,1.0e6,1.0,4.842521732735713,771200.9837066343,24.337067529048895,1.0360566440423349,7,0.8560094238176527,8.228765849115264,26.112312136694054,5.075195175870468,35.61540474295066
"(3, 10, 1, 1, 1, 1, 1, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,200000.0,0.0,5.089761953628444,801926.9077084088,25.8126198182266,1.0891609918132974,7,0.9208191171493175,8.381131539869914,28.956000000000014,5.176574682170254,36.32683987487898
"(3, 10, 1, 1, 1, 1, 1, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,200000.0,1.0,5.134678898538649,807856.5518715107,26.101080417886884,1.099074428744659,7,0.9327651415829853,8.410151405242406,29.735416193033746,5.19588361983055,36.462341191793335
"(3, 10, 1, 1, 1, 1, 2, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,242105.26315789475,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 2, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,242105.26315789475,1.0,5.088687013263566,801785.241223532,25.80574035630589,1.0889239877830845,7,0.920533875515085,8.380436858025714,28.937256855114835,5.176112461954853,36.32359622424458
"(3, 10, 1, 1, 1, 1, 3, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,284210.5263157895,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 3, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,284210.5263157895,1.0,5.056558820334272,797556.6205986416,25.600643145510006,1.0818396332015454,7,0.9120217872520119,8.359670049196763,28.3755891728756,5.162294857636757,36.226630579907074
"(3, 10, 1, 1, 1, 1, 4, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,326315.7894736842,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 4, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,326315.7894736842,1.0,5.032818092537005,794439.6314074046,25.44978349669679,1.076604418137624,7,0.9057489753174812,8.34432507644602,27.95886798927875,5.1520847784913215,36.154980901693484
"(3, 10, 1, 1, 1, 1, 5, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,368421.05263157893,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 5, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,368421.05263157893,1.0,5.014554539908508,792046.5920086011,25.334148270470124,1.072577052479831,7,0.9009332764910649,8.332522511222361,27.63739736193261,5.144231709801649,36.09987164773087
"(3, 10, 1, 1, 1, 1, 6, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,410526.3157894737,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 6, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,410526.3157894737,1.0,5.000066831863753,790151.3937026635,25.242684091608158,1.069382276513978,7,0.8971193088301515,8.323161924742665,27.38186942737542,5.13800345965368,36.05616462914863
"(3, 10, 1, 1, 1, 1, 7, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,452631.5789473684,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 7, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,452631.5789473684,1.0,4.9882930450392475,788613.2856739351,25.16852802021559,1.066785939819482,7,0.8940238037067593,8.315556310646487,27.17388157366608,5.132942914865951,36.02065203414703
"(3, 10, 1, 1, 1, 1, 8, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,494736.84210526315,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 8, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,494736.84210526315,1.0,4.978535611953252,787340.0233771229,25.10719173763559,1.064634240769054,7,0.8914611631327377,8.309254399469937,27.001295907822158,5.128749814433304,35.991226767953016
"(3, 10, 1, 1, 1, 1, 9, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,536842.1052631579,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 9, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,536842.1052631579,1.0,4.970317293625068,786268.6211958491,25.05561480937268,1.0628219523294136,7,0.8893046691313191,8.303947367815143,26.855782503287088,5.125218676639648,35.966446853611565
"(3, 10, 1, 1, 1, 1, 10, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,578947.3684210526,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 10, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,578947.3684210526,1.0,4.963300446286222,785354.5938379555,25.011639533233932,1.0612746120352046,7,0.8874648285808602,8.299416844533795,26.731434684866212,5.122204203950502,35.94529265930177
"(3, 10, 1, 1, 1, 1, 11, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,621052.6315789474,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 11, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,621052.6315789474,1.0,4.957239493226302,784565.6356148223,24.973700552804736,1.0599380642846556,7,0.8858766509618282,8.295504003313932,26.623947587587146,5.119600718158297,35.927022583567
"(3, 10, 1, 1, 1, 1, 12, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,663157.8947368421,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 12, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,663157.8947368421,1.0,4.9519515860639,783877.730579934,24.940635341973465,1.0587719996478862,7,0.8844918317920619,8.292090636059163,26.53010964551812,5.117329567183333,35.91108468198831
"(3, 10, 1, 1, 1, 1, 13, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,705263.1578947369,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 13, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,705263.1578947369,1.0,4.947297630471969,783272.620779597,24.911560899566254,1.0577457303957831,7,0.8832736284053153,8.289086786607712,26.4474762338454,5.1153308969257525,35.89705892579476
"(3, 10, 1, 1, 1, 1, 14, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,747368.4210526316,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 14, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,747368.4210526316,1.0,4.943170034600695,782736.2007604587,24.885795565262974,1.056835525456008,7,0.8821936584813039,8.28642289683239,26.374153629121714,5.1135584255188276,35.884620529956685
"(3, 10, 1, 1, 1, 1, 15, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,789473.6842105263,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 15, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,789473.6842105263,1.0,4.939484411817312,782257.4338421975,24.86280629036797,1.0560228095487338,7,0.8812297417545288,8.284044497511752,26.308652102235225,5.111975910795757,35.873515163479
"(3, 10, 1, 1, 1, 1, 16, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,831578.947368421,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 16, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,831578.947368421,1.0,4.936173190780079,781827.456408764,24.84216533661254,1.0552926316879496,7,0.8803640060266298,8.281907818047591,26.249783641362555,5.110554229128941,35.86353845002766
"(3, 10, 1, 1, 1, 1, 17, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,873684.2105263158,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 17, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,873684.2105263158,1.0,4.933182220058336,781439.2048965946,24.82353191921758,1.0546330897682306,7,0.8795822679724228,8.279977951496837,26.196589249007733,5.109270154497896,35.85452739998524
"(3, 10, 1, 1, 1, 1, 18, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,915789.4736842106,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 18, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,915789.4736842106,1.0,4.93046716183229,781086.879979934,24.80662610326791,1.0540343976364261,7,0.8788728473474462,8.278226186306211,26.148286295030367,5.108104583106468,35.84634795162434
"(3, 10, 1, 1, 1, 1, 19, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,957894.7368421053,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 19, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,957894.7368421053,1.0,4.9279914679072245,780765.7081050107,24.79121849464792,1.0534884833325995,7,0.8782261358118636,8.276628985699022,26.104229754589472,5.107041854297793,35.83889020559855
"(3, 10, 1, 1, 1, 1, 20, 1)",fuselage,2.633578947368421,10.1,1.0,2,0.3,1.0e6,0.0,4.874310599215025,773823.4646999171,24.45889308828723,1.0416520337397284,7,0.8642428438792042,8.242019521893619,25.14600000000001,5.084013767485638,35.677289596390445
"(3, 10, 1, 1, 1, 1, 20, 2)",fuselage,2.633578947368421,10.1,1.0,2,0.3,1.0e6,1.0,4.925724854872447,780471.7383991737,24.777118420118285,1.052988677665725,7,0.8776341855499574,8.275166757514912,26.06388323860676,5.106068932042996,35.832062681003485
"(3, 11, 1, 1, 1, 1, 1, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,200000.0,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 1, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,200000.0,1.0,5.081291542870043,799252.5020089546,25.679822968485986,1.085821272942262,8,0.9185595472564434,8.368171965635488,27.225029238198378,5.167951774800266,36.266328244212396
"(3, 11, 1, 1, 1, 1, 2, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,242105.26315789475,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 2, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,242105.26315789475,1.0,5.037743534656942,793577.2453572042,25.404797693511792,1.0762286747463015,8,0.9070370260374975,8.340217625005039,26.465893718511705,5.149351804964443,36.135802140101354
"(3, 11, 1, 1, 1, 1, 3, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,284210.5263157895,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 3, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,284210.5263157895,1.0,5.007225112133229,789615.3876694815,25.213342309532763,1.0695064438514608,8,0.8989912711689341,8.32064012787736,25.93168724169516,5.136325532556532,36.0443897021511
"(3, 11, 1, 1, 1, 1, 4, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,326315.7894736842,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 4, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,326315.7894736842,1.0,4.984648451869158,786692.8120057187,25.07239311817746,1.064533834399037,8,0.8930547510735412,8.306164808122551,25.535340500831268,5.1266940941204515,35.9768006604944
"(3, 11, 1, 1, 1, 1, 5, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,368421.05263157893,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 5, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,368421.05263157893,1.0,4.9672704498671445,784448.0771637722,24.96429821237157,1.0607065894705734,8,0.8884942287020396,8.295027409751059,25.229587300736267,5.119283607266269,35.92479724397382
"(3, 11, 1, 1, 1, 1, 6, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,410526.3157894737,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 6, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,410526.3157894737,1.0,4.953474525268054,782669.4860151736,24.878751496024996,1.0576686406518854,8,0.8848793662868806,8.286190798283256,24.98655270578896,5.11340399418847,35.8835368013226
"(3, 11, 1, 1, 1, 1, 7, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,452631.5789473684,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 7, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,452631.5789473684,1.0,4.942253645530674,781225.2904911028,24.80935508220029,1.0551979848031898,8,0.8819428749585508,8.279007804947431,24.788733849436497,5.108624648428056,35.84999753282847
"(3, 11, 1, 1, 1, 1, 8, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,494736.84210526315,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 8, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,494736.84210526315,1.0,4.932950084004825,780029.4081867081,24.751935427190276,1.0531496188476765,8,0.879510637368327,8.273054528074283,24.62458628778233,5.104663518679776,35.82220013108615
"(3, 11, 1, 1, 1, 1, 9, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,536842.1052631579,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 9, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,536842.1052631579,1.0,4.925111556465053,779022.9010555189,24.703639967517,1.0514238940063205,8,0.8774631592856303,8.268040241816927,24.48618736325038,5.101327164788694,35.798787121324175
"(3, 11, 1, 1, 1, 1, 10, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,578947.3684210526,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 10, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,578947.3684210526,1.0,4.918417475896304,778164.1023061252,24.66245474778976,1.0499501888843883,8,0.8757158887061348,8.263759104619709,24.367919191377627,5.098478626031013,35.77879737565623
"(3, 11, 1, 1, 1, 1, 11, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,621052.6315789474,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 11, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,621052.6315789474,1.0,4.912634359860329,777422.7274873904,24.62691761855008,1.0486770751518801,8,0.8742073361191719,8.260061314370015,24.265687381792706,5.0960182286275195,35.76153142896505
"(3, 11, 1, 1, 1, 1, 12, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,663157.8947368421,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 12, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,663157.8947368421,1.0,4.907590845820548,776776.9164751649,24.59597312886089,1.0475667999001947,8,0.8728924424386812,8.25683858677732,24.17643738929793,5.09387392349775,35.74648367366842
"(3, 11, 1, 1, 1, 1, 13, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,705263.1578947369,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 13, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,705263.1578947369,1.0,4.90315723347701,776210.2305587876,24.568827965745918,1.0465907565727879,8,0.8717370942393456,8.254009409245093,24.09784411232492,5.091991474633894,35.73327350620277
"(3, 11, 1, 1, 1, 1, 14, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,747368.4210526316,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 14, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,747368.4210526316,1.0,4.899224799420335,775707.8530629362,24.544770880490255,1.0457250704671062,8,0.8707127851977365,8.251500373968765,24.028106415855913,5.090322038710734,35.72155816639112
"(3, 11, 1, 1, 1, 1, 15, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,789473.6842105263,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 15, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,789473.6842105263,1.0,4.895713107737391,775259.4223398917,24.523303154303477,1.0449520220268311,8,0.8697984111452209,8.249260037503225,23.965807407010264,5.088831386821211,35.71109745137692
"(3, 11, 1, 1, 1, 1, 16, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,831578.947368421,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
"(3, 11, 1, 1, 1, 1, 16, 2)",fuselage,2.700421052631579,10.1,1.0,2,0.3,831578.947368421,1.0,4.892558082243391,774856.6946356103,24.504028221384015,1.0442575028495111,8,0.8689771835029543,8.247247444241419,23.90981715855405,5.087492268347404,35.701700128753714
"(3, 11, 1, 1, 1, 1, 17, 1)",fuselage,2.700421052631579,10.1,1.0,2,0.3,873684.2105263158,0.0,4.962524786165699,783835.8587699882,24.934841635016518,1.0596614930394108,8,0.8872502045572633,8.291986917467494,25.14600000000001,5.117260555980317,35.91060039284433
