index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(1, 1, 7, 9, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.9605263157894737,2,0.2,200000.0,0.0,4.71519700987106,755328.3738571336,22.97270204692414,1.0060319919287222,7,0.33768163813161317,8.032076239693009,25.14600000000001,4.944323879328811,34.69700967950043
"(1, 1, 7, 10, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.9868421052631579,2,0.2,200000.0,0.0,4.733347387179376,751634.0375196524,23.58598625504656,1.0111914241184425,7,0.33956696027152056,8.014118240351118,25.14600000000001,4.932375171595491,34.61315909891573
"(1, 1, 7, 11, 1, 1, 1, 1)",wing,2.54,9.789473684210526,1.013157894736842,2,0.2,200000.0,0.0,4.76529355037977,749297.3086177466,24.24917591248836,1.0194958191293857,7,0.3429072465225071,8.0028340193938,25.14600000000001,4.924866993448793,34.560470129465216
"(1, 1, 7, 12, 1, 1, 1, 1)",wing,2.54,9.789473684210526,1.0394736842105263,2,0.2,200000.0,0.0,4.811548864943046,748293.1322874401,24.967438841899643,1.0311140820507243,7,0.34777076742677854,7.998132772065612,25.14600000000001,4.921738926160388,34.5385187800729
"(1, 1, 8, 1, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.75,2,0.2,200000.0,0.0,5.014788998363397,882772.2295779984,19.47907898471663,1.07034233558262,7,0.36986830211764415,8.886464299101416,25.14600000000001,5.512807763215339,38.686370268177825
"(1, 1, 8, 2, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.7763157894736842,2,0.2,200000.0,0.0,4.9336302748556635,859647.4437792461,19.73895994850959,1.052520265176097,7,0.3610897884768684,8.777711259541524,25.14600000000001,5.440446791368096,38.17857397451296
"(1, 1, 8, 3, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.8026315789473685,2,0.2,200000.0,0.0,4.866238222290961,840218.9846730191,20.04573903709783,1.0377909543064043,7,0.35385341613375365,8.685201737387715,25.14600000000001,5.3788937630089455,37.746622898308395
"(1, 1, 8, 4, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.8289473684210527,2,0.2,200000.0,0.0,4.810075964487992,823710.4603130932,20.389490482041815,1.0256273993471283,7,0.34785938413424894,8.605750024521521,25.14600000000001,5.3260290046427246,37.375642137843684
"(1, 1, 8, 5, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.8552631578947368,2,0.2,200000.0,0.0,4.764106869448573,809626.4501191019,20.766106888756845,1.0158450818472482,7,0.34297695777943,8.5373414343083,25.14600000000001,5.28051200492887,37.05622459599207
"(1, 1, 8, 6, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.881578947368421,2,0.2,200000.0,0.0,4.727977200587468,797627.8511953456,21.174386630249227,1.0084078061596877,7,0.3391528382569285,8.478606935595046,25.14600000000001,5.241431852088533,36.78197790939321
"(1, 1, 8, 7, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.9078947368421053,2,0.2,200000.0,0.0,4.702278071807703,787510.9776608527,21.6163570339397,1.0034530297927675,7,0.3364364052029441,8.428765948079977,25.14600000000001,5.2082691716796745,36.54925734512052
"(1, 1, 8, 8, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.9342105263157895,2,0.2,200000.0,0.0,4.688376492910448,779170.9329006855,22.096742565384822,1.001252553044948,7,0.33496086961588845,8.387475801280841,25.14600000000001,5.180795961163517,36.35646288535801
"(1, 1, 8, 9, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.9605263157894737,2,0.2,200000.0,0.0,4.687794316678139,772548.7281754545,22.621426869287454,1.0021125856371618,7,0.33487906305433796,8.354585841206124,25.14600000000001,5.158911979946487,36.20289108734377
"(1, 1, 8, 10, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.9868421052631579,2,0.2,200000.0,0.0,4.701437497838154,767571.7720540824,23.195175194775615,1.0062254931592884,7,0.3362848724403973,8.329844746759116,25.14600000000001,5.1424500065984775,36.08736846735774
"(1, 1, 8, 11, 1, 1, 1, 1)",wing,2.54,10.421052631578947,1.013157894736842,2,0.2,200000.0,0.0,4.7294707365737665,764132.5430210843,23.82063244986816,1.0135991402515439,7,0.3392014716124896,8.312794091946541,25.14600000000001,5.13110501837688,36.00775451492548
"(1, 1, 8, 12, 1, 1, 1, 1)",wing,2.54,10.421052631578947,1.0394736842105263,2,0.2,200000.0,0.0,4.772358175983971,762186.2089670046,24.5027742925271,1.024413064097692,7,0.3436905073655894,8.303261504546366,25.14600000000001,5.124762324036688,35.96324437920483
"(1, 1, 8, 13, 1, 1, 1, 1)",wing,2.54,10.421052631578947,1.0657894736842106,2,0.2,200000.0,0.0,4.833007688995089,761850.7854945501,25.254381349592364,1.0392727635741807,7,0.35008018584593303,8.301877928756657,25.14600000000001,5.12384173469801,35.95678410314393
"(1, 1, 9, 1, 1, 1, 1, 1)",wing,2.54,11.052631578947368,0.75,2,0.2,200000.0,0.0,5.121380356040631,936829.5430572138,19.97122815533952,1.0960100660162466,7,0.3815832401450911,9.390210515499087,25.14600000000001,5.847985206810676,41.038492679373164
