index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,thetafloor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(1, 9, 8, 10, 4, 4, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.3,0.0,0.0,0.0,false,4.97657170940787,781259.3141971529,24.81600651147115,1.0658863488525634,7,0.4454789019112047,8.279454170656082,28.956000000000014,8.449544840788363,35.85208173068988
"(1, 9, 8, 10, 4, 5, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.30833333333333335,0.0,0.0,0.0,false,4.979792238262798,781585.191301643,24.83132331338132,1.0665568891009911,7,0.47497969127385664,8.281051145646174,28.956000000000014,8.45351292183783,35.85953842325062
"(1, 9, 8, 10, 4, 6, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.34444444444444444,0.0,0.0,0.0,false,4.995305435264389,783157.3301362775,24.905259879206422,1.0697868468580138,7,0.6194971581720448,8.288750727052632,28.956000000000014,8.472526854217232,35.895489776121245
"(1, 9, 8, 10, 4, 7, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.38055555555555554,0.0,0.0,0.0,false,5.013647266388765,785021.1898169892,24.99300865504727,1.0736057052184291,7,0.7954369826003147,8.297868842925942,28.956000000000014,8.494800652992069,35.93806463623008
"(1, 9, 8, 10, 4, 8, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.4166666666666667,0.0,0.0,0.0,false,5.035311791384864,787229.6385944333,25.0971105741343,1.0781162960315864,7,1.0101592115862723,8.308658480838247,28.956000000000014,8.520834146835176,35.98844426850544
"(1, 9, 8, 10, 4, 9, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.4527777777777778,0.0,0.0,0.0,false,5.060943879692929,789852.0694211556,25.220910056747385,1.0834528391761151,7,1.2736086107485376,8.321450730603985,28.956000000000014,8.551271087759158,36.04817461760616
"(1, 9, 8, 10, 4, 10, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.4888888888888889,0.0,0.0,0.0,false,5.091396754749549,792980.8598159209,25.368873753944392,1.089792895513806,7,1.5994492331815346,8.336684838185606,28.956000000000014,8.586950796663704,36.11930663744253
"(1, 9, 8, 10, 4, 11, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.525,0.0,0.0,0.0,false,5.12781911270502,796741.2502352202,25.54708034028833,1.0973754887732476,7,2.0068435715671633,8.35495392758977,28.956000000000014,8.628985227461051,36.204609778629276
"(1, 9, 8, 10, 4, 12, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.5611111111111111,0.0,0.0,0.0,false,5.171790912317833,801306.8941787702,25.76399646820055,1.1065293488825916,7,2.523335101493965,8.37707658951957,28.956000000000014,8.678877246007307,36.30790625456609
"(1, 9, 8, 10, 4, 13, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.5972222222222222,0.0,0.0,0.0,false,5.225542199854293,806925.1386559681,26.03174438264553,1.117718378134905,7,3.189700457611464,8.404212113698057,28.956000000000014,8.738707613755347,36.434609091197146
"(1, 9, 8, 10, 4, 14, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.6333333333333333,0.0,0.0,0.0,false,5.292322352106629,813960.242513723,26.36829210392446,1.131618661977594,7,4.068498935925318,8.438056496915232,28.956000000000014,8.811445296405887,36.59263733968202
"(1, 9, 8, 10, 4, 15, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.6694444444444444,0.0,0.0,0.0,false,5.377052304485057,822970.547631466,26.801396789030854,1.1492531011992153,7,5.2599810516572605,8.481187972240283,28.956000000000014,8.90148354278632,36.79402944236708
"(1, 9, 8, 10, 4, 16, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.7055555555555556,0.0,0.0,0.0,false,5.487559804726012,834857.2482386188,27.376298133301567,1.172248705334135,7,6.93375917767354,8.537725462922788,28.956000000000014,9.015633415478487,37.05801772570952
"(1, 9, 8, 10, 4, 17, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.7416666666666667,0.0,0.0,0.0,false,5.637104057624984,851173.9041754962,28.171963941953727,1.203361011640176,7,9.397427688555503,8.614676683383626,28.956000000000014,9.165103100915205,37.41732303525429
"(1, 9, 8, 10, 4, 18, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.7777777777777778,0.0,0.0,0.0,false,5.850124175280722,874847.6266419773,29.339666472934734,1.247673454727525,7,13.262690545856461,8.7250162512682,28.956000000000014,9.369875688120239,37.93252724327564
"(1, 9, 8, 10, 4, 19, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.8138888888888889,0.0,0.0,0.0,false,6.177372979496087,912121.646057225,31.20965127520123,1.315713339758515,7,19.913781192333502,8.895746263252777,28.956000000000014,9.669798876510491,38.729710178612194
"(1, 9, 8, 10, 4, 20, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.85,0.0,0.0,0.0,false,6.742537006770327,978876.1610178155,34.65274144564631,1.433102648452712,7,33.14250677408684,9.192980046745946,28.956000000000014,10.15786765896096,40.117572202704814
